1e-07,1.8157
5e-07,1.77863
9e-07,1.77871
1e-06,1.80609
3e-06,1.80146
5e-06,1.79156
7e-06,1.78079
9e-06,1.77872
1e-05,1.78921
3e-05,1.782
5e-05,1.7994
7e-05,1.79365
9e-05,1.76654
0.0001,1.78261
0.0003,1.89791
0.0005,1.9961
0.0007,1.8526
0.0009,1.7926
0.001,1.79601
0.002,1.78559
0.003,1.79358
0.004,1.78713
0.005,1.78478
0.006,1.81742
0.007,1.88784
0.008,1.89109
0.009,1.82218
0.01,1.79587
0.015,1.77693
0.02,1.79224
0.025,1.7911
0.03,1.83444
0.035,1.79445
0.04,1.90876
0.045,1.83681
0.05,1.78526
0.055,1.83088
0.06,1.87473
0.065,1.7989
0.07,1.78686
0.075,1.78893
0.08,1.78445
0.085,1.78815
0.09,1.79735
0.095,1.79139
0.1,1.78795
