1e-07,1.80865
5e-07,1.77585
9e-07,1.78051
1e-06,1.80199
3e-06,1.80016
5e-06,1.78938
7e-06,1.77481
9e-06,1.77909
1e-05,1.7966
3e-05,1.78261
5e-05,1.80135
7e-05,1.79176
9e-05,1.76537
0.0001,1.78104
0.0003,1.89942
0.0005,1.83929
0.0007,1.85631
0.0009,1.79059
0.001,1.78942
0.002,1.78157
0.003,1.78494
0.004,1.78271
0.005,2.19052
0.006,1.82598
0.007,1.88884
0.008,1.88522
0.009,1.80671
0.01,1.79292
0.015,1.76346
0.02,1.78329
0.025,1.77703
0.03,1.82623
0.035,1.79108
0.04,1.91164
0.045,1.82435
0.05,1.78462
0.055,1.83167
0.06,1.87071
0.065,1.79434
0.07,1.78632
0.075,1.78567
0.08,1.77832
0.085,1.79098
0.09,1.80279
0.095,1.79019
0.1,1.7767
