1e-07,0.163425
5e-07,0.130573
9e-07,0.125845
1e-06,0.130943
3e-06,0.127891
5e-06,0.126916
7e-06,0.128374
9e-06,0.128086
1e-05,0.126745
3e-05,0.13038
5e-05,0.132578
7e-05,0.129953
9e-05,0.123401
0.0001,0.122487
0.0003,0.122505
0.0005,0.12857
0.0007,0.123491
0.0009,0.126141
0.001,0.121567
0.002,0.121562
0.003,0.121826
0.004,0.121394
0.005,0.123946
0.006,0.130124
0.007,0.129178
0.008,0.126779
0.009,0.127421
0.01,0.127871
0.015,0.120982
0.02,0.1213
0.025,0.120606
0.03,0.121233
0.035,0.120578
0.04,0.120226
0.045,0.119594
0.05,0.125368
0.055,0.126808
0.06,0.122077
0.065,0.120326
0.07,0.121021
0.075,0.119957
0.08,0.120503
0.085,0.120489
0.09,0.119767
0.095,0.120743
0.1,0.123042
