1e-07,1.29682
5e-07,1.18568
9e-07,1.18138
1e-06,1.18602
3e-06,1.18237
5e-06,1.18093
7e-06,1.18213
9e-06,1.23745
1e-05,1.18305
3e-05,1.17869
5e-05,1.17811
7e-05,1.18877
9e-05,1.1905
0.0001,1.18559
0.0003,1.18668
0.0005,1.2089
0.0007,1.25415
0.0009,1.18721
0.001,1.18793
0.002,1.1893
0.003,1.18904
0.004,1.19074
0.005,1.19192
0.006,1.19949
0.007,1.19353
0.008,1.17851
0.009,1.18864
0.01,1.19034
0.015,1.19459
0.02,1.19393
0.025,1.44394
0.03,1.17874
0.035,1.18548
0.04,1.18182
0.045,1.17948
0.05,1.18021
0.055,1.17947
0.06,1.18533
0.065,1.17785
0.07,1.18308
